id;user_id;text;tag;created;updated;position;deletedAt
524;724;"Desarrollar y administrar de mejor manera mis redes de contacto. Ampliar mi Networking";short-term;"2020-05-18 10:32:11";"2020-05-18 10:49:06";0;NULL
525;723;"Su capacidad de pensamiento analítico.";short-term;"2020-05-18 10:32:13";NULL;0;NULL
526;616;"Mejorar la comunicación, en cuanto al lenguaje técnico, ya que no todos tienen el mismo conocimiento ";short-term;"2020-05-18 10:32:23";NULL;0;NULL
527;722;"Persona más bien dependiente del grupo u otros";long-term;"2020-05-18 10:33:14";NULL;0;NULL
528;722;"Busca alianzas";unknown-strengths;"2020-05-18 10:33:25";NULL;0;NULL
529;722;"Quiere persuadir, mandar, dictar normas, influir";unknown-strengths;"2020-05-18 10:33:52";NULL;0;NULL
530;616;Inflexible;long-term;"2020-05-18 10:34:01";NULL;0;NULL
531;722;"Se esfuerza por tener posición de mando control y gobierno";unknown-strengths;"2020-05-18 10:34:02";NULL;0;NULL
532;722;"Alta flexibilidad";known-strengths;"2020-05-18 10:34:48";NULL;0;NULL
533;722;"Alta predisposición al cambio de métodos, hábitos o preferencias";known-strengths;"2020-05-18 10:34:56";NULL;0;NULL
534;724;"Desarrollar el reconocimiento a las personas de mi equipo.";long-term;"2020-05-18 10:36:37";NULL;0;NULL
535;724;"Disposición a enseñar y entregar sus conocimiento a todo quien se lo solicita.";known-strengths;"2020-05-18 10:37:43";NULL;0;NULL
536;724;"Capacidad de trabajo y compromiso.";known-strengths;"2020-05-18 10:38:31";"2020-05-18 10:41:07";0;NULL
537;724;"Amplio conocimiento técnico, dispuesto a asumir desafíos y a adquirir nuevos conocimientos.";known-strengths;"2020-05-18 10:40:27";NULL;0;NULL
538;722;"Moderación calculada; afán de servir, de adaptarse a los demás.";known-strengths;"2020-05-18 10:41:35";NULL;0;NULL
539;722;"Conservar el “status quo”, controlar el ambiente.";known-strengths;"2020-05-18 10:41:45";NULL;0;NULL
540;724;"Habilidades sociales y de relaciones interpersonales.";unknown-strengths;"2020-05-18 10:41:55";NULL;0;NULL
541;722;"Planifica a corto plazo; es predecible, es congruente; mantiene un ritmo uniforme y seguro.";unknown-strengths;"2020-05-18 10:42:06";NULL;0;NULL
542;722;"Los cambios; la desorganización.";short-term;"2020-05-18 10:42:28";NULL;0;NULL
543;722;"Compartiera más sus ideas; aumentara su confianza en sí mismo basándose en la retroalimentación que recibe; utilizara métodos más sencillos y directos.";short-term;"2020-05-18 10:42:40";NULL;0;NULL
544;724;"Mejorar la manera en la cual hago saber las críticas a mi equipo.";short-term;"2020-05-18 10:46:50";NULL;0;NULL
545;752;"tecnicamente actualizado";known-strengths;"2020-05-18 16:57:50";NULL;0;NULL
546;752;"enfrentar mas";short-term;"2020-05-18 16:58:08";NULL;0;NULL
547;752;"segurizarse , darse a conocer en lo bueno , mas";short-term;"2020-05-18 16:58:20";NULL;0;NULL
548;752;creíble;unknown-strengths;"2020-05-18 16:58:38";NULL;0;NULL
549;752;integro;unknown-strengths;"2020-05-18 16:58:55";NULL;0;NULL
551;752;"Conocimientos Técnicos";known-strengths;"2020-05-18 16:59:40";NULL;0;NULL
552;752;"formarte mas";long-term;"2020-05-18 16:59:52";NULL;0;NULL
554;752;Compañerismo;known-strengths;"2020-05-18 17:00:16";NULL;0;NULL
556;752;Liderazgo;unknown-strengths;"2020-05-18 17:00:42";NULL;0;NULL
557;752;"Manejo de altísimo nivel de flujos y procesos en teoría, con claridad absoluta en ponerlos en práctica.";known-strengths;"2020-05-18 17:01:01";NULL;0;NULL
558;752;"Tiene un alto nivel de empatía.";known-strengths;"2020-05-18 17:01:09";NULL;0;NULL
559;752;"Constante interés es perfeccionarse.";known-strengths;"2020-05-18 17:01:18";NULL;0;NULL
560;752;"Tomar un enfoque más de liderazgo que operativo pues tiene las capacidades para ellos..";short-term;"2020-05-18 17:01:30";NULL;0;NULL
561;752;"Tomar un poco más de tiempo antes de la toma de una decisión";short-term;"2020-05-18 17:01:44";NULL;0;NULL
562;752;"Ceñirse siempre a los plazos establecidos y no comprometer mejoras en los tiempos pues no todo depende de él.";long-term;"2020-05-18 17:01:52";NULL;0;NULL
563;752;"Siempre está en busca de su superación profesional y como persona";known-strengths;"2020-05-18 17:02:07";NULL;0;NULL
564;752;"Es muy persistente y consigue todo lo que se propone. ";unknown-strengths;"2020-05-18 17:02:13";NULL;0;NULL
566;752;"Autoconfianza, debe asumir que es capaz de hacer todo lo que se proponga. ";short-term;"2020-05-18 17:02:31";NULL;0;NULL
567;752;"Pensamiento crítico ";long-term;"2020-05-18 17:02:45";NULL;0;NULL
568;752;"Excelente calidad humana";unknown-strengths;"2020-05-18 17:02:57";NULL;0;NULL
569;752;"Buena calidad de servicio al cliente, buena disposición, respetuoso";known-strengths;"2020-05-18 17:03:03";NULL;0;NULL
571;752;"Mejorar la velocidad de respuesta a solicitudes de clientes internos";short-term;"2020-05-18 17:04:28";NULL;0;NULL
572;752;"Ordenado: Mantiene y da seguimiento a las reuniones y acuerdos para concretarlos.";known-strengths;"2020-05-18 17:04:40";NULL;0;NULL
573;752;"Planificador: Se mantiene determinado en dimensionar tiempos reales para ejecutar procesos.";known-strengths;"2020-05-18 17:04:51";NULL;0;NULL
574;752;"Rapido: Actua en forma optima para cambios y acomodarse a los nuevos desafios.";unknown-strengths;"2020-05-18 17:05:00";NULL;0;NULL
575;752;"Presenta un alto desarrollo de la constancia y alto cumplimiento frente a una tarea entregada.";known-strengths;"2020-05-18 17:05:13";NULL;0;NULL
576;752;"Muestra buena relación con sus pares y jefatura, es cercano";unknown-strengths;"2020-05-18 17:05:22";NULL;0;NULL
577;752;"Con orientación hacia el logro";known-strengths;"2020-05-18 17:05:32";NULL;0;NULL
578;752;"Madurar el conocimiento adquirido para fortalecer su liderazgo";short-term;"2020-05-18 17:08:25";NULL;0;NULL
579;752;"Trabajar la comunicación asertiva";long-term;"2020-05-18 17:08:40";NULL;0;NULL
580;752;"Mejorar la agenda de trabajo";long-term;"2020-05-18 17:08:49";NULL;0;NULL
581;752;"Persistencia en lograr objetivos";known-strengths;"2020-05-18 17:09:02";NULL;0;NULL
582;752;"Trabajo colaborativo ";known-strengths;"2020-05-18 17:09:48";NULL;0;NULL
583;752;"Excelente orientacion de Servicio";unknown-strengths;"2020-05-18 17:09:58";NULL;0;NULL
584;752;"Canalizar las derrotas como puntos a mejorar y no como frustracion o enojo.";long-term;"2020-05-18 17:10:10";NULL;0;NULL
585;752;Responsabilidad;known-strengths;"2020-05-18 17:11:07";NULL;0;NULL
586;752;"Compromiso ";known-strengths;"2020-05-18 17:11:13";NULL;0;NULL
587;752;"Proactividad ";known-strengths;"2020-05-18 17:11:19";NULL;0;NULL
588;752;"No ser tan perfeccionista";long-term;"2020-05-18 17:11:30";NULL;0;NULL
589;752;"Expresar más emociones ";long-term;"2020-05-18 17:11:37";NULL;0;NULL
590;752;Indagar;long-term;"2020-05-18 17:11:48";NULL;0;NULL
591;763;"Poco aventurero";short-term;"2020-05-18 18:19:28";NULL;0;NULL
592;763;"Baja tendencia a la flexibilidad";short-term;"2020-05-18 18:19:46";NULL;0;NULL
593;763;"Luchar por lo valioso";known-strengths;"2020-05-18 18:20:29";NULL;0;NULL
594;763;"Persona ordenada, planificadora";known-strengths;"2020-05-18 18:21:23";NULL;0;NULL
595;763;"Ser centro de atención, entretener";unknown-strengths;"2020-05-18 18:21:42";NULL;0;NULL
596;763;"Poca tendencia a analizar sus propios sentimientos";long-term;"2020-05-18 18:21:53";NULL;0;NULL
597;763;"Mantiene el esfuerzo y actividad vigorosa en trabajos largos y aburridos";known-strengths;"2020-05-18 18:22:11";NULL;0;NULL
598;763;"Jamás deja algo sin terminar";known-strengths;"2020-05-18 18:22:17";NULL;0;NULL
599;763;"Trabaja sin distraerse hasta lograr el objetivo";known-strengths;"2020-05-18 18:22:26";NULL;0;NULL
600;752;"Puede ser un delegador y diferenciar detalles importantes.";unknown-strengths;"2020-05-18 20:11:52";NULL;0;NULL
601;752;"Es una persona que estructura las cosas y es agradable estar con ella porque es pulcra, ordenada y cuidadosa.";known-strengths;"2020-05-18 20:12:06";NULL;0;NULL
602;752;"Tiende a ser muy terco y rígido. Puede ser tan ordenado que llega al grado de interferir con eficiencia.";short-term;"2020-05-18 20:12:17";NULL;0;NULL
603;752;"Es dramático y aporta mucha energía cuando trabaja. Se siente emocionalmente involucrado en su trabajo.";known-strengths;"2020-05-18 20:12:27";NULL;0;NULL
604;752;"No necesita ningún empuje de su jefe. Es motivado por el trabajo, no por la “palmada en la espalda” de su jefe.";known-strengths;"2020-05-18 20:12:38";NULL;0;NULL
605;752;"Tiende a ser rebelde, está pronto a retar a la autoridad y bajarla de pedestal.";short-term;"2020-05-18 20:12:45";NULL;0;NULL
606;752;"Trabajar con energía y persistencia";known-strengths;"2020-05-18 20:18:21";NULL;0;NULL
607;752;"Deseo profundo de lograr el éxito";known-strengths;"2020-05-18 20:22:06";NULL;0;NULL
608;752;"Alta tendencia a ponerse en el lugar de otros, predecir cómo actuarán";known-strengths;"2020-05-18 20:22:26";NULL;0;NULL
610;752;"Ser el lider";unknown-strengths;"2020-05-18 20:22:48";NULL;0;NULL
611;752;"Quiere persuadir, mandar, dictar normas, influir";short-term;"2020-05-18 20:22:56";NULL;0;NULL
612;752;"Compartiera más sus ideas; aumentara su confianza en sí mismo basándose en la retroalimentación que recibe; utilizara métodos más sencillos y directos.";short-term;"2020-05-18 20:32:23";NULL;0;NULL
613;752;"Planifica a corto plazo; es predecible, es congruente; mantiene un ritmo uniforme y seguro.";unknown-strengths;"2020-05-18 20:33:58";NULL;0;NULL
614;752;"Su constancia en el desempeño; por su afán de servir, de adaptarse a las necesidades de los demás.";unknown-strengths;"2020-05-18 20:34:12";NULL;0;NULL
615;752;"Evaluarse. Pensar en si mismo. Analizar sus propios sentimientos";short-term;"2020-05-18 20:37:27";NULL;0;NULL
616;209;Compromiso;known-strengths;"2020-05-20 15:00:32";NULL;0;NULL
617;763;"ser más paciente";short-term;"2020-05-20 16:52:48";NULL;0;NULL
618;763;"ser más flexible, no tan estructurado";long-term;"2020-05-20 16:53:04";NULL;0;NULL
619;763;"íntregro y empático";known-strengths;"2020-05-20 16:53:22";NULL;0;NULL
620;763;"dedicado y apasionado por su trabajo";known-strengths;"2020-05-20 16:53:38";NULL;0;NULL
622;791;"Trabajo en equipo";known-strengths;"2020-05-21 22:57:10";"2020-05-21 22:57:27";0;NULL
623;791;Autónoma;known-strengths;"2020-05-21 22:57:43";NULL;0;NULL
624;791;Perseverante;known-strengths;"2020-05-21 23:00:03";NULL;0;NULL
625;791;"Aprendizaje continuo";known-strengths;"2020-05-21 23:00:44";NULL;0;NULL
626;791;Responsable;known-strengths;"2020-05-21 23:02:21";NULL;0;NULL
627;791;Profesional;known-strengths;"2020-05-21 23:03:42";NULL;0;NULL
628;791;"Reconoce errores";known-strengths;"2020-05-23 22:45:54";NULL;0;NULL
629;791;Liderazgo;long-term;"2020-05-23 22:47:12";NULL;0;NULL
630;791;Delegar;short-term;"2020-05-23 22:47:43";NULL;0;NULL
631;791;"Arriesgarse más";short-term;"2020-05-23 23:11:14";NULL;0;NULL
632;791;Influenciar;long-term;"2020-05-23 23:18:03";NULL;0;NULL
633;791;"Exployar su potencial y priorizar su persona";short-term;"2020-05-23 23:23:34";"2020-06-30 16:56:08";0;NULL
634;791;Sentimental;unknown-strengths;"2020-05-23 23:25:56";NULL;0;NULL
635;791;Empática;known-strengths;"2020-05-23 23:33:50";NULL;0;NULL
636;791;Perfeccionismo;short-term;"2020-05-23 23:34:40";NULL;0;NULL
637;791;"Gestión del tiempo";short-term;"2020-05-23 23:37:01";NULL;0;NULL
638;776;Metódica;known-strengths;"2020-05-24 20:03:20";NULL;0;NULL
639;776;"Posee formación adecuada para desempeñarse en un trabajo exigente";known-strengths;"2020-05-24 20:03:33";NULL;0;NULL
640;776;Responsable;known-strengths;"2020-05-24 20:03:42";NULL;0;NULL
641;776;"Trabajo en equipo";short-term;"2020-05-24 20:03:55";NULL;0;NULL
642;776;Empatía;short-term;"2020-05-24 20:04:05";NULL;0;NULL
643;776;Adaptacion;short-term;"2020-05-24 20:04:17";NULL;0;NULL
644;776;"Idiomas que manejas.";known-strengths;"2020-05-24 20:04:32";NULL;0;NULL
645;776;Estudiosa;known-strengths;"2020-05-24 20:04:40";NULL;0;NULL
646;776;"Políticamente correcta.";unknown-strengths;"2020-05-24 20:04:48";NULL;0;NULL
647;776;"Dar matices a las problemáticas, nada es blanco o negro. Escuchar.";short-term;"2020-05-24 20:04:58";NULL;0;NULL
648;776;"Detectar el objetivo a lograr, para que las acciones sean en esa dirección.";short-term;"2020-05-24 20:05:10";NULL;0;NULL
649;776;"Trabajar con toda clase de equipos,  los buenos, los no tan buenos (los mateos, los flojos, con todos)";short-term;"2020-05-24 20:05:22";NULL;0;NULL
650;776;"Autónoma ";known-strengths;"2020-05-24 20:05:47";NULL;0;NULL
651;776;Líder;known-strengths;"2020-05-24 20:05:54";NULL;0;NULL
652;776;Proaçtiva;known-strengths;"2020-05-24 20:06:02";NULL;0;NULL
653;776;"Llegar a consensos ";short-term;"2020-05-24 20:06:09";NULL;0;NULL
654;776;"Escuchar a la contraparte";short-term;"2020-05-24 20:06:19";NULL;0;NULL
655;776;"Empatía ";short-term;"2020-05-24 20:06:29";NULL;0;NULL
656;776;"Capacidad de aprendizaje";known-strengths;"2020-05-24 20:06:46";NULL;0;NULL
657;776;"Alto nivel de efectividad y productividad";known-strengths;"2020-05-24 20:06:59";NULL;0;NULL
658;776;"Iniciativa: Disposición para tomar nuevas tareas y proyectos, para afrontar desafíos. ";known-strengths;"2020-05-24 20:07:13";NULL;0;NULL
659;776;"Habilidades de comunicación- Ser capaz de articular sus necesidades en momentos de presión, con empatia por la situación del otro y con paciencia. ";short-term;"2020-05-24 20:07:25";NULL;0;NULL
660;776;"Manejo del stress ";short-term;"2020-05-24 20:07:33";NULL;0;NULL
661;776;"Capacidad de adaptabilidad: Trabajo en un entorno dinámico, cambiante, donde no todo está definido y donde las definiciones pueden cambiar. ";long-term;"2020-05-24 20:07:47";NULL;0;NULL
662;776;"Orientación al Cliente";known-strengths;"2020-05-24 20:08:01";NULL;0;NULL
663;776;"Visión de Negocio";known-strengths;"2020-05-24 20:08:11";NULL;0;NULL
664;776;"Responsabilidad y Disciplina";known-strengths;"2020-05-24 20:08:20";NULL;0;NULL
665;776;"Relaciones Interpersonales";short-term;"2020-05-24 20:08:32";NULL;0;NULL
666;776;"Escucha Activa";short-term;"2020-05-24 20:08:42";NULL;0;NULL
667;776;"Flexibilidad Cognitiva";short-term;"2020-05-24 20:08:50";NULL;0;NULL
668;827;"Generación de buen clima de trabajo. Las personas de su equipo se sienten cómodas.";known-strengths;"2020-05-26 11:08:37";NULL;0;NULL
669;827;"Buena capacidad de planificar el trabajo, con u a agenda ordenada.";known-strengths;"2020-05-26 11:09:58";NULL;0;NULL
671;827;"Buena capacidad de solucionar problemas en forma rápida y directa.";known-strengths;"2020-05-26 11:10:10";NULL;0;NULL
673;827;"Oportunidad de hacer mayor lobby con otras personas de la organización.";short-term;"2020-05-26 11:10:32";NULL;0;NULL
675;827;"Podría mostrar mas su trabajo, trabajar mas en el "marketing" de su gestión al momento de presentar algún tema.";short-term;"2020-05-26 11:10:49";NULL;0;NULL
676;827;"Aprovechar mas su experiencia y proponer ideas para que otras áreas puedan solucionar situaciones recurrentes.";long-term;"2020-05-26 11:11:19";NULL;0;NULL
679;827;"Conocimiento y manejo de sus temas en toda responsabilidad que toma.";known-strengths;"2020-05-26 11:11:48";NULL;0;NULL
680;827;"Liderazgo innato con sus equipos y pares.";known-strengths;"2020-05-26 11:12:04";NULL;0;NULL
682;827;"Orientada a los resultados, foco en kpis y planes de seguimiento.";known-strengths;"2020-05-26 11:12:17";NULL;0;NULL
686;827;"Ser mas estratégica. ";long-term;"2020-05-26 11:12:48";NULL;0;NULL
687;827;"anticiparse a los temas (va de la mano con ser capaz de levantar mas la cabeza y anteponerse los temas macro).";long-term;"2020-05-26 11:13:14";NULL;0;NULL
697;829;Ordenada;known-strengths;"2020-05-26 11:46:04";NULL;0;NULL
698;829;Metódica;known-strengths;"2020-05-26 11:46:14";NULL;0;NULL
699;829;"Muy comprometida con su trabajo.";known-strengths;"2020-05-26 11:46:26";NULL;0;NULL
700;830;"Liderazgo y trabajo en equipo. Alto nivel de escucha activa y empatía con los equipos lo que genera confianza";known-strengths;"2020-05-26 11:46:32";"2020-05-27 20:33:52";0;NULL
708;830;Impaciente;long-term;"2020-05-26 11:47:56";NULL;0;NULL
709;829;"Aprender a ser dura con los problemas y no con las personas.";long-term;"2020-05-26 11:48:01";NULL;0;NULL
710;829;"profesional 100% dedicada y responsable. metódica, estudiosa. establece metodologías y criterios objetivos para la toma de decisiones";known-strengths;"2020-05-26 11:48:36";NULL;0;NULL
711;830;"Perfeccionista hasta el detalle";long-term;"2020-05-26 11:48:37";NULL;0;NULL
712;829;"es autónoma en su trabajo, lidera y desarrolla tareas y proyectos para cumplir los objetivos propuestos ";known-strengths;"2020-05-26 11:48:53";NULL;0;NULL
713;830;"Maneja conflictos de manera efectiva";unknown-strengths;"2020-05-26 11:48:54";NULL;0;NULL
714;829;"tiene la capacidad para adaptarse a los cambios y entorno.";known-strengths;"2020-05-26 11:49:12";NULL;0;NULL
716;829;"muy buen delivery";known-strengths;"2020-05-26 11:49:25";NULL;0;NULL
717;830;Comprometida;known-strengths;"2020-05-26 11:49:34";NULL;0;NULL
724;830;"Sentido de propósito";known-strengths;"2020-05-26 11:51:44";NULL;0;NULL
725;830;Tenacidad;known-strengths;"2020-05-26 11:51:52";NULL;0;NULL
732;829;"potenciar la tolerancia a la frustración y mayor apertura de mente frente a la crítica o cambios de opinión. mayor flexibilidad en su estructura mental ";long-term;"2020-05-26 11:53:32";NULL;0;NULL
733;830;"Orientada a los resultados, canalizando su energía al logro de estos y movilizando redes en ayuda a lograr su objetivo";known-strengths;"2020-05-26 11:53:48";"2020-05-26 12:11:15";0;NULL
734;829;"ser más proactiva en la toma de decisiones y visión estratégica. debe salir de la zona cómoda y potenciar la innovación en su ámbito laboral";short-term;"2020-05-26 11:53:51";NULL;0;NULL
736;829;"Es una persona estructura que se preocupa de cumplir en tiempo y forma las tareas encomendadas ";known-strengths;"2020-05-26 11:54:16";NULL;0;NULL
738;829;"Muy metódica y rigurosa";known-strengths;"2020-05-26 11:54:25";NULL;0;NULL
739;829;"Con alta capacidad analítica";known-strengths;"2020-05-26 11:54:37";NULL;0;NULL
744;830;"Tomar más riesgos. Romper esquemas, tomar la iniciativa.";short-term;"2020-05-26 11:55:23";"2020-05-27 20:17:39";0;NULL
745;830;"Rigurosa; precisa con los números, cuidadosa de los detalles,  de manera que no escape ninguno de ellos, para tenerlos todos bajo control.";known-strengths;"2020-05-26 11:55:38";NULL;0;NULL
746;829;"Promover más una jefatura con estilo de liderazgo más que de "Jefe"";long-term;"2020-05-26 11:55:41";NULL;0;NULL
749;830;"Especular con distintos escenarios potenciales.";short-term;"2020-05-26 11:56:04";"2020-05-26 12:15:50";0;NULL
750;829;"Sinceridad (siempre con la verdad)";unknown-strengths;"2020-05-26 11:56:09";NULL;0;NULL
751;830;"Estar atenta a movimientos o cambios que se dan en el entorno, para reorientar acciones. ";short-term;"2020-05-26 11:56:15";"2020-05-26 12:16:02";0;NULL
752;829;"Interés (al tanto de todo, muy informada de cada tarea y trabajo que se hace en su equipo)";known-strengths;"2020-05-26 11:56:22";NULL;0;NULL
754;829;"Tenacidad, Proactividad (súper perseverante, a pesar de todo)";unknown-strengths;"2020-05-26 11:56:37";NULL;0;NULL
757;829;"Mayor Confianza en los demás (delegar, o aceptar otras opiniones con confianza)";long-term;"2020-05-26 11:57:14";NULL;0;NULL
759;830;"Empuje Comercial";long-term;"2020-05-26 11:57:29";NULL;0;NULL
761;829;"Mayor Cercanía";long-term;"2020-05-26 11:57:44";NULL;0;NULL
764;829;"Gran Expertice en estudios de marcado, profundo conocimiento metodológico y del mercado";known-strengths;"2020-05-26 11:58:13";NULL;0;NULL
765;830;"Hacer más  marketing personal ";short-term;"2020-05-26 11:58:18";NULL;0;NULL
766;829;"Visión estratégica, gran conocimiento del consumidos y opinión asertiva";known-strengths;"2020-05-26 11:58:25";NULL;0;NULL
767;829;"Capacidad de trabajo";known-strengths;"2020-05-26 11:58:36";NULL;0;NULL
768;827;"Multitarea. Notable capacidad de realizar actividades muy diferentes a la vez.";known-strengths;"2020-05-26 11:58:39";NULL;0;NULL
769;827;"Espíritu colaborador: Siempre fomenta un clima colectivo de trabajo. Potencia las habilidades de los integrantes del equipo.";known-strengths;"2020-05-26 11:58:49";NULL;0;NULL
771;827;"Franqueza de expresión: Habla con tacto, pero con firmeza a la vez.";known-strengths;"2020-05-26 11:59:00";NULL;0;NULL
773;827;"Precision horaria: Dada la alta demanda de actividades, es necesario ser precisos en horarios de inicio y término.";short-term;"2020-05-26 11:59:28";NULL;0;NULL
778;827;"Autenticidad con la que inspira confianza y respeto del equipo de trabajo.";unknown-strengths;"2020-05-26 12:00:00";NULL;0;NULL
780;827;"Habilidad comunicativa, muy clara para expresarse y siempre dispuesta a escuchar.";unknown-strengths;"2020-05-26 12:00:17";NULL;0;NULL
781;829;"Empoderamiento y mejorar su autoseguridad, es mucho más capaz de lo que piensa y es muy dura con la autocrítica";long-term;"2020-05-26 12:00:23";NULL;0;NULL
782;827;"Visión clara hacia donde debe ir la organización y el equipo, generando las estrategias necesarias para el logro de metas y objetivos.";known-strengths;"2020-05-26 12:00:31";NULL;0;NULL
786;829;"Muy sótida analiticamente.";known-strengths;"2020-05-26 12:01:00";NULL;0;NULL
789;829;"Mucho conocimiento en el área de estudios. ";known-strengths;"2020-05-26 12:01:13";NULL;0;NULL
790;830;"Tiende a ser muy terco y rígido. Puede ser tan ordenado que llega al grado de interferir con eficiencia.";short-term;"2020-05-26 12:01:17";NULL;0;NULL
791;829;"Muy confiable, muybuen delivery. ";known-strengths;"2020-05-26 12:01:24";NULL;0;NULL
794;829;"Mayur liderazgo de su agenda. No esperar que le bajen las prioridades. ";short-term;"2020-05-26 12:01:40";NULL;0;NULL
795;827;Resiliencia;unknown-strengths;"2020-05-26 12:01:41";NULL;0;NULL
797;829;"Mejorar la comunicación. Generar instancias formales e informales de comunicación de su área para trabajar más en equipo. ";long-term;"2020-05-26 12:01:56";NULL;0;NULL
804;830;"Persona ambiciosa";unknown-strengths;"2020-05-26 12:02:42";NULL;0;NULL
805;829;"Orientada al cliente con una buena Disposición para generar información para que las tiendas puedan activar iniciativas para mejorar el servicio en tiendas ";known-strengths;"2020-05-26 12:02:42";NULL;0;NULL
807;827;Compromiso;known-strengths;"2020-05-26 12:02:51";NULL;0;NULL
808;829;"Muy buen conocimiento técnico que nos permitía interpretar de buena forma los resultados de las encuestas";known-strengths;"2020-05-26 12:02:58";NULL;0;NULL
814;829;"Tiene que mejorar la comunicación. Algunas veces parecía un poco dura y generaba cierta incomodidad en sus audiencia.";long-term;"2020-05-26 12:03:25";NULL;0;NULL
816;827;"Claridad al minuto de plantear sus ideas ";unknown-strengths;"2020-05-26 12:03:40";NULL;0;NULL
819;827;"Hablar los problemas o mejoras en forma mas directa, si bien es clara en sus ideas, no es lo mismo cuando existen problemas o diferencias ";long-term;"2020-05-26 12:03:54";NULL;0;NULL
820;829;"Trabajar más en equipo con las diferentes áreas. Ser parte más de las soluciones.";long-term;"2020-05-26 12:03:55";NULL;0;NULL
822;827;"Una vision mas enfocada a una transformacion digital";short-term;"2020-05-26 12:04:07";NULL;0;NULL
824;829;"Tener mas cercanía con las tiendas que son sus clientes.";long-term;"2020-05-26 12:04:11";NULL;0;NULL
826;827;"Habilidades blandas en 360 . ";short-term;"2020-05-26 12:04:22";NULL;0;NULL
827;830;"Persona ordenada, planificadora";known-strengths;"2020-05-26 12:04:24";NULL;0;NULL
829;829;"Conoce muy bien de qué se trata su trabajo, da a conocer muy bien su punto de vista con argumentos y ejemplos concretos.";known-strengths;"2020-05-26 12:04:34";NULL;0;NULL
832;827;"Grandes habilidades de Liderazgo. Se caracterizó siempre por lograr generar excelentes equipos de trabajo, muy unidos y con excelentes logros.";known-strengths;"2020-05-26 12:04:45";NULL;0;NULL
833;829;"Muy responsable y ordenada, le gusta dar lo mejor de sí.";known-strengths;"2020-05-26 12:04:52";NULL;0;NULL
834;827;"Muy responsable y con una fuerte orientación al cliente. Siempre toma decisiones con el objetivo claro de lograr satisfacer de la mejor manera al cliente, ya sea interno o externo.";known-strengths;"2020-05-26 12:04:59";NULL;0;NULL
836;829;"Comprometida con su trabajo, siempre buscando qué mejorar.";known-strengths;"2020-05-26 12:05:04";NULL;0;NULL
837;827;"Gran capacidad resolutiva";known-strengths;"2020-05-26 12:05:07";NULL;0;NULL
839;829;"Dar feedback positivo y negativo a su equipo.";short-term;"2020-05-26 12:05:25";NULL;0;NULL
840;827;"Una oportunidad para mejorar aun mas su perfil profesional, pensando en que sus habilidades blandas las tiene ya muy bien desarrolladas, podría ser aumentar sus conocimientos en herramientas digitales.";short-term;"2020-05-26 12:05:28";NULL;0;NULL
841;830;"Quiere persuadir, mandar, dictar normas, influir";unknown-strengths;"2020-05-26 12:05:30";NULL;0;NULL
843;827;"Potenciar sus habilidades gerenciales, pensando en cargos de aun mayor responsabilidad que los que ya ha tenido.";long-term;"2020-05-26 12:05:46";NULL;0;NULL
845;829;"Trabajar más en equipo y motivarlos.";long-term;"2020-05-26 12:05:57";NULL;0;NULL
849;827;"Es fácil y claro trabajar con ella, tiene grandes cualidades para generar redes de trabajo.";unknown-strengths;"2020-05-26 12:06:28";NULL;0;NULL
850;830;"Humildad. Aceptar críticas sin rebelarse";known-strengths;"2020-05-26 12:06:30";"2020-05-27 20:30:59";0;NULL
851;829;"Javiera tiene mucha experiencia en el área de investigación de mercados, lo que hace que su aporte profesional sea destacado.";known-strengths;"2020-05-26 12:06:41";NULL;0;NULL
853;827;"Ir más allá del rol a cargo y gestionar de cara a sus cliente internos problemas que se generan aguas arriba.";long-term;"2020-05-26 12:06:44";NULL;0;NULL
854;829;"Es capaz de gestionar equipos y proyectos diversos, sin desenfocarse de ninguno. En Falabella estaba a cargo de dos áreas con descripciones bien diferentes: investigación de mercado y clubes de fidelización, reportando a dos gerencias diferentes.";known-strengths;"2020-05-26 12:06:57";NULL;0;NULL
857;829;"En el área de investigación de mercado: mayor proactividad en la recolección de datos que están a disposición pública, analizándolos y contextualizándolos para que estén a disposición de quienes deben tomar decisiones de negocio.";short-term;"2020-05-26 12:07:18";NULL;0;NULL
858;830;"Baja tendencia a la flexibilidad";short-term;"2020-05-26 12:07:45";NULL;0;NULL
859;830;"Baja tendencia a cambiar de métodos, hábitos o preferencias";short-term;"2020-05-26 12:07:53";NULL;0;NULL
862;829;"Le gusta tomar responsabilidades. Con frecuencia le gusta influenciar a todos y a ayudarlos. Les agrada la función de liderazgo.";known-strengths;"2020-05-26 12:08:44";NULL;0;NULL
864;829;"Podemos sospechar que no confía en que alguien dirija el “show”. Es muy posesivo. Puede sabotear sutilmente esfuerzos acaparando la autoridad.";long-term;"2020-05-26 12:09:08";NULL;0;NULL
866;829;"Puede tener una pequeña motivación a representar un papel y a no ser sincero. Es modesto.";unknown-strengths;"2020-05-26 12:09:32";NULL;0;NULL
868;829;"Es tímido y no se vende a sí mismo.";long-term;"2020-05-26 12:09:45";NULL;0;NULL
869;829;"Es un ganador, un trabajador que dirige bien la energía.";known-strengths;"2020-05-26 12:09:58";NULL;0;NULL
870;829;"A menudo no tiene tacto social. Es un introvertido y se siente torpe socialmente.";long-term;"2020-05-26 12:10:11";NULL;0;NULL
